id,name,box_qty_available,box_price,box_purchase_price,total_selling_value_box,total_cost_value_box
1492,ايمباكوزا بلس اقراص 10/5 مجم,1,357.00,264.18,357.00,264.18
1592,ايموكس 500 مجم اقراص,3,40.00,30.75,120.00,92.25
251,ايموكسكلاف 1جم اقراص مضاد حيوى,2,96.00,71.04,192.00,142.08
1553,ايموكسكلاف 228.5 شراب,2,49.00,35.13,98.00,70.26
892,ايموكسكلاف 642 شراب,2,73.00,53.59,146.00,107.18
1368,ايميرست 4مجم/2ملل محلول للحقن,1,142.50,96.90,142.50,96.90
2029,ايندوميتازين لبوس للالتهاب والروماتيزم,2,38.00,28.80,76.00,57.60
1188,ايه اي جي  ايزوميبرازول 40مجم اقراص,2,292.00,207.30,584.00,414.60
38,بابيا مناديل,3,35.00,26.46,105.00,79.38
558,باراسيتامول 500مجم اقراص (المهن),1,13.00,9.49,13.00,9.49
2024,باراسيتامول نصار 500مجم اقراص,2,34.00,26.55,68.00,53.10
560,بارامول 1000مجم,2,52.00,37.96,104.00,75.92
557,بارامول شراب,2,36.00,24.48,72.00,48.96
1923,باروكسيتين 12.5 مجم اقراص,1,99.00,71.28,99.00,71.28
1747,بالمرز كريم علبه ازرق,1,150.00,125.00,150.00,125.00
1236,بالمرز كريم للشعر اصفر  50 م,1,68.00,56.10,68.00,56.10
1729,بامبديل اقراص,1,81.00,55.89,81.00,55.89
419,بامبديل شراب,1,32.00,24.23,32.00,24.23
1883,بامبينو شراب,2,75.00,54.00,150.00,108.00
508,بانادول ادفانس,4,92.00,69.00,368.00,276.00
1865,بانادول اكتي هيد اقراص,10,62.00,45.63,620.00,456.30
1446,بانادول اكسترا احمر اقراص,3,108.00,86.40,324.00,259.20
2203,بانادول جوينت اقراص,1,67.00,48.75,67.00,48.75
598,بانادول كولد ان فلو اقراص,8,76.00,48.64,608.00,389.12
509,بانادول مايجرين,2,51.00,38.25,102.00,76.50
390,بانتازول 40مجم,2,104.00,72.80,208.00,145.60
559,بانتوبي 20مجم اقراص,1,94.00,63.92,94.00,63.92
548,بانتوبي 40مجم,1,96.00,65.28,96.00,65.28
746,بانتوجار كبسول,1,243.00,188.02,243.00,188.02
392,بانتولوك 40مجم,1,102.00,67.32,102.00,67.32
403,بانتولوك20مجم,1,56.00,34.16,56.00,34.16
695,بانثينول 15جم كريم,1,32.00,23.74,32.00,23.74
697,بانثينول 20جم كريم,3,38.00,27.73,114.00,83.19
696,بانثينول 30جم كريم نوفكس,1,33.00,24.08,33.00,24.08
412,بانثينول سبيكترا كريم شعر,1,59.50,38.08,59.50,38.08
15,باندولين كريم عادي,1,75.00,70.00,75.00,70.00
2334,باور جولد غيار ناموس,2,45.00,29.00,90.00,58.00
1945,باور كابس اقراص,8,40.00,27.00,320.00,216.00
2262,باوريكتا 10مجم اقراص استحلاب,1,69.00,48.16,69.00,48.16
370,باي كيتوجيست150مجم,2,81.00,51.30,162.00,102.60
368,باي-الكوفان150مجم,2,81.00,55.89,162.00,111.78
391,باي-بروفينيد 150مجم,1,54.00,36.18,54.00,36.18
549,ببتك كير 500مجم/500مجم/20مجم اقراص,0,230.00,165.60,0.00,0.00
2080,ببرونه بابيلز كلاسيك 260مل,1,145.00,120.00,145.00,120.00
1315,بدي اسبلاش ايفا ازرق,1,195.00,167.80,195.00,167.80
1313,بدي اسبلاش ايفا بينك,1,200.00,167.80,200.00,167.80
1562,بديالايت محلول جفاف,2,70.00,52.01,140.00,104.02
25,بديل زيت الو ايفا,1,85.00,75.00,85.00,75.00
1826,بديل زيت صبار ايفا,1,95.00,77.00,95.00,77.00
551,برادوزين0.5مجم اقراص استحلاب,1,34.00,22.40,34.00,22.40
367,برافوتين 14 كيس,1,180.00,133.20,180.00,133.20
2114,برايم روز بلاس اقراص,1,165.00,132.00,165.00,132.00
1284,برفان نيفرداي كبير,1,79.00,50.00,79.00,50.00
1410,برفكتوديل % 5محلول  موضعي,1,97.00,64.02,97.00,64.02
396,بركسين اقراص,1,34.00,19.38,34.00,19.38
1893,برمنجات البوتاسيوم,2,15.00,8.25,30.00,16.50
393,برناسورس 15جرام,1,110.00,77.00,110.00,77.00
1361,برو ايفو 120ملل,2,58.00,45.24,116.00,90.48
564,بروباميثون كريم 20جم,4,30.00,20.40,120.00,81.60
369,بروتوفكس20مجم,1,90.00,55.80,90.00,55.80
382,بروتوفكس40مجم,1,116.00,77.72,116.00,77.72
552,بروتولوك 20مجم اقراص,1,66.00,44.88,66.00,44.88
555,بروتولوك 40مجم اقراص,1,82.00,55.76,82.00,55.76
395,بروجيست 100مجم,1,100.00,88.00,100.00,88.00
379,بروجيست 200مجم,1,246.00,196.80,246.00,196.80
1877,بروجيست 400مجم لبوس مهبلي,1,255.00,220.00,255.00,220.00
1695,بروستريد5مجم اقراص,1,183.00,124.44,183.00,124.44
371,بروفين 200مجم,3,48.00,35.40,144.00,106.20
262,بروفين شراب,7,44.00,34.76,308.00,243.32
372,بروفين400مجم,3,78.00,53.82,234.00,161.46
373,بروكاسوفت1مجم,2,118.00,83.78,236.00,167.56
398,بروكاسوفت2مجم,1,118.00,83.87,118.00,83.87
408,بروكسيمول اقراص 0.4,1,34.00,20.40,34.00,20.40
415,بروكسيمول فوار,2,52.00,32.76,104.00,65.52
1521,برونتو جيست 100 مجم حقن,0,240.00,182.40,0.00,0.00
1817,برونتوبلس اقراص,2,40.00,31.05,80.00,62.10
376,برونتوجيست 200مجم,1,192.00,140.16,192.00,140.16
377,برونتوجيست 400مجم,1,372.00,271.56,372.00,271.56
417,برونشيكم شراب,1,69.00,46.23,69.00,46.23
405,برونكو برو نقط 30مجم,1,19.50,14.43,19.50,14.43
418,برونكوبرو شراب,2,35.00,22.05,70.00,44.10
2040,برونكوفين شراب,1,24.00,16.95,24.00,16.95
1767,بريتوبرازان 20 مجم اقراص,1,140.00,99.40,140.00,99.40
1872,بريجناكير اقراص,0,200.00,157.00,0.00,0.00
1763,بريدسول شراب كبير,5,57.00,40.47,285.00,202.35
1764,بريدسول فورت شراب,1,52.00,36.92,52.00,36.92
387,بريدوكايين 30جرام,4,55.00,38.50,220.00,154.00
852,بريزولين قطره للعين,3,23.00,16.10,69.00,48.30
561,بريستافلام 100مجم اقراص,1,102.00,73.44,102.00,73.44
1627,بريستو اقراص,1,160.00,123.30,160.00,123.30
563,بريمبران 10مجم اقراص,3,10.50,7.88,31.50,23.64
1651,بريمونيدين قطره للعين,2,44.50,32.00,89.00,64.00
554,بريميران امبول,0,60.00,45.00,0.00,0.00
1784,برينجو لوسيون,1,70.00,50.54,70.00,50.54
2031,بسكوبان  امبول,1,51.00,38.52,51.00,38.52
2018,بسكوبان امبول,0,51.00,39.83,0.00,0.00
514,بسكوبان عادي اقراص 10مجم,1,56.00,42.29,56.00,42.29
528,بكتيكلور 125مجم,1,73.00,56.21,73.00,56.21
263,بكتيكلور250جم,1,136.00,107.44,136.00,107.44
1508,بلادوجرا 25 مجم اقراص,0,255.00,189.40,0.00,0.00
113,بلاستر 5سم,6,45.00,32.50,270.00,195.00
2034,بلاستر طبي مدور,1,35.00,21.10,35.00,21.10
543,بلاستيجيك 20مجم,1,46.00,34.96,46.00,34.96
375,بلافيكارد75مجم,1,117.00,79.56,117.00,79.56
2277,بلافيكتونال 75مجم اقراص,1,78.00,55.56,78.00,55.56
394,بلافيكس 75مجم,1,311.00,236.36,311.00,236.36
1851,بلاكونيل 200مجم اقراص,1,246.00,182.04,246.00,182.04
1037,بلسم اسكاي لتر,1,82.00,60.00,82.00,60.00
1038,بلسم اسكاي لتر,1,82.00,60.00,82.00,60.00
1066,بلسم بلو لاين لتر للشعر التالف,1,80.00,58.50,80.00,58.50
1067,بلسم بلو لين بالافوكادو لتر,1,80.00,58.50,80.00,58.50
416,بلسم شراب كبار,1,75.00,60.00,75.00,60.00
1058,بلسم منعم للشعر بزبده الشيا 500 م,1,55.00,42.62,55.00,42.62
12,بلسم مينك,1,65.00,53.00,65.00,53.00
562,بلميكورت 0.25 فيال,6,564.00,473.76,3384.00,2842.56
942,بلميكورت 0.5 مجم,1,752.00,654.24,752.00,654.24
2326,بلميكورت 0.5مل,1,752.00,632.40,752.00,632.40
1972,بلنديل 5ملجم اقراص,1,81.00,64.80,81.00,64.80
1270,بلوب واكس ابيض 170ملل,1,45.00,32.75,45.00,32.75
1271,بلوب واكس اصفر 170ملل,1,45.00,32.75,45.00,32.75
556,بلوكاتنس 5/160مجم,1,150.00,102.00,150.00,102.00
550,بلوكاتنس 5/80مجم,0,122.00,82.96,0.00,0.00
383,بلوكيوم ديو اتينولول100مجم,2,25.00,18.75,50.00,37.50
11,بلولاين شامبو ثوم,2,75.00,55.00,150.00,110.00
1009,بلولين شاور 1000مل,2,75.00,59.50,150.00,119.00
401,بليتال 100مجم,1,144.00,105.12,144.00,105.12
1437,بليجيكا قطره للعين,2,27.00,21.60,54.00,43.20
422,بنتافلو شراب,1,34.00,25.84,34.00,25.84
421,بنتاكولد شراب,2,32.00,25.60,64.00,51.20
413,بنتامكس شراب,3,49.00,33.81,147.00,101.43
1514,بنداكس 200مجم اقراص,4,23.00,17.48,92.00,69.92
414,بنداكس شراب,2,39.00,28.00,78.00,56.00
1661,بندولين كريم 150 مجم اطفال,1,95.00,80.00,95.00,80.00
2273,بندولين كريم بزبده الشيا,1,140.00,119.00,140.00,119.00
1473,بندولين لوشن 200 مل,1,140.00,117.00,140.00,117.00
1033,بوبانا قناع الذهب,1,70.00,49.50,70.00,49.50
1032,بوبانا قناع الفحم,1,70.00,49.50,70.00,49.50
1216,بودره ايفا قدم,2,40.00,32.00,80.00,64.00
1660,بودره تلك 5 خمسات,1,30.00,20.00,30.00,20.00
1415,بودره سلفا للجروح,3,10.00,6.60,30.00,19.80
2097,بودى لشيوس رول اون مزيل عرق,1,55.00,45.10,55.00,45.10
525,بوديكسان0.5مل,0,398.00,318.40,0.00,0.00
512,بورجازون كريم 20جم,3,35.00,25.20,105.00,75.60
1704,بورجازون محلول 20جم,2,33.00,24.42,66.00,48.84
404,بوسبار10جم اقراص,1,53.00,37.63,53.00,37.63
400,بولي فريش قطره,2,63.00,49.14,126.00,98.28
1622,بون كير 1مجم اقراص,2,132.00,93.85,264.00,187.70
513,بون كير0.5ك,1,129.00,94.17,129.00,94.17
1672,بي اي ايه اقراص,1,120.00,93.60,120.00,93.60
1785,بي بي سي محلول اسبراي,2,49.00,35.37,98.00,70.74
2066,بي فريش بالنعناع,1,37.00,27.50,37.00,27.50
610,بي كوم امبول,0,48.00,38.40,0.00,0.00
721,بي كي-ميرز 100مجم-اقراص,1,81.00,52.65,81.00,52.65
409,بي-فريش مضمضه اخضر,2,27.00,18.63,54.00,37.26
410,بي-فريش مضمضه ازرق,1,27.00,18.36,27.00,18.36
1697,بيبانثين كريم مرطب,2,207.50,150.90,415.00,301.80
511,بيبتون شراب خالي,1,35.00,27.30,35.00,27.30
510,بيبتون شراب عادي,1,35.00,27.30,35.00,27.30
397,بيبرا اقراص,1,154.50,100.42,154.50,100.42
1364,بيبزول 20مجم,1,47.00,32.43,47.00,32.43
378,بيبزول 40مجم,2,81.00,57.51,162.00,115.02
99,بيبي جوي 1,0,285.00,245.00,0.00,0.00
981,بيبي جوي 1,0,285.00,250.00,0.00,0.00
104,بيبي جوي 2,0,285.00,245.00,0.00,0.00
102,بيبي جوي 3,0,350.00,297.00,0.00,0.00
980,بيبي جوي 4,1,340.00,300.00,340.00,300.00
103,بيبي جوي 5,1,390.00,338.40,390.00,338.40
1859,بيبي رليف 12.5 مجم لبوس,1,36.00,25.91,36.00,25.91
1858,بيبي رليف 25مجم لبوس,1,38.00,27.35,38.00,27.35
1443,بيبيلاك 1,1,310.00,279.00,310.00,279.00
1442,بيبيلاك 2,1,310.00,275.90,310.00,275.90
2115,بيتاديرم كريم كبير,2,23.00,17.94,46.00,35.88
1202,بيتاديرم مرهم صغير,3,18.00,12.78,54.00,38.34
895,بيتادين  دش,1,80.00,64.00,80.00,64.00
547,بيتادين 120 نيل مطهر,2,80.00,64.00,160.00,128.00
266,بيتادين شامبو صغير,2,55.00,44.00,110.00,88.00
1714,بيتادين محلول مطهر 60ملل,1,55.00,47.30,55.00,47.30
388,بيتاسيرك 16مجم,1,219.00,164.25,219.00,164.25
384,بيتاسيرك 8مجم,1,160.00,121.60,160.00,121.60
380,بيتاسيرك24مجم 40 قرص,1,218.00,165.68,218.00,165.68
531,بيتافوس امبول,2,31.00,24.80,62.00,49.60
544,بيتاليرج اقراص,1,42.00,33.60,42.00,33.60
2122,بيتولفكس  حقن,1,110.00,85.69,110.00,85.69
540,بيدرو بخاخ منعش للفم,1,69.95,47.57,69.95,47.57
536,بيدرو سيرم,1,160.00,108.80,160.00,108.80
939,بيدرو شامبو لتساقط الشعر,1,125.00,85.00,125.00,85.00
420,بيديكال شراب,1,52.00,41.08,52.00,41.08
1522,بيديكال شراب,2,65.00,52.00,130.00,104.00
1204,بيرجاتون20مجم,2,51.00,34.17,102.00,68.34
545,بيرلوك 40مجم اقراص,1,75.00,54.75,75.00,54.75
1935,بيرناواي 20 مجم اقراص,2,78.00,60.06,156.00,120.12
381,بيزوكارد2.5مجم,0,51.00,38.76,0.00,0.00
385,بيزوكارد5مجم,1,63.00,44.73,63.00,44.73
386,بيزوكاردبلس5 مجم,1,63.00,44.73,63.00,44.73
260,بيسلفون شراب,2,35.00,28.00,70.00,56.00
829,بيفاتراسين بخاخ 150مللي,4,83.00,58.93,332.00,235.72
145,بيكتول استحلاب  برتقال,0,600.00,380.00,0.00,0.00
938,بيكوزيم محلول حقن,0,120.00,93.60,0.00,0.00
837,بيكولاكس نقط,3,24.00,19.20,72.00,57.60
534,بيلاستيجيك 2.5مجم شراب,1,54.00,41.04,54.00,41.04
1615,بينسيلونج حقن,2,25.00,14.22,50.00,28.44
2323,بينوكس قطرة,1,23.00,17.07,23.00,17.07
2003,بيوديلايزر 400 مجم كبسولات استنشاق,0,255.00,189.20,0.00,0.00
1667,بيور كحل اسبراي,3,18.00,10.75,54.00,32.25
2230,بيورلان كريم,1,35.00,25.30,35.00,25.30
1783,بيوفيت ب 12 امبول,3,28.00,20.21,84.00,60.63
2182,تادالونج 5مجم اقراص,1,187.50,136.10,187.50,136.10
1631,تارجو فلوكسين 750مجم,0,188.00,141.00,0.00,0.00
699,تاروليمس مرهم,1,129.00,94.16,129.00,94.16
668,تافاستين 500مجم اقراص,1,90.00,65.69,90.00,65.69
680,تافاسين750مجم اقراص,1,96.00,70.07,96.00,70.07
673,تافانيك 500مجم اقراص,2,192.00,140.15,384.00,280.30
1495,تامسولين اقراص,1,124.00,89.28,124.00,89.28
222,تانتم اخضر,2,31.00,19.22,62.00,38.44
940,تايمر قطره,2,66.00,52.14,132.00,104.28
223,تجريتول 200 عادى,4,89.00,71.20,356.00,284.80
2151,تجريتول 400مجم اقراص,1,106.00,77.80,106.00,77.80
224,تجريتول ممتد المفعول 200,1,61.00,48.80,61.00,48.80
678,تراى ليرج قطره لحساسيه العين,2,24.00,17.51,48.00,35.02
1831,تراي تكت صابونه,1,60.00,46.92,60.00,46.92
1647,تراي- بيتابرونات كريم,1,36.00,27.87,36.00,27.87
226,ترايتون 100 مجم,2,72.00,49.68,144.00,99.36
863,ترايتون 200 جرام اقراص,1,123.00,94.71,123.00,94.71
2183,ترايتون 50مجم امبول,0,60.00,50.00,0.00,0.00
685,ترايكتين اقراص 4مجم,1,46.00,35.42,46.00,35.42
674,ترايكتين شراب,2,42.00,30.65,84.00,61.30
2007,ترايميلزما كريم,1,59.00,43.61,59.00,43.61
1673,تراينيز اقراص,1,130.00,104.00,130.00,104.00
860,تربتيزول 25 جرام اقراص,1,33.00,23.10,33.00,23.10
1800,تربسالين اقراص,1,150.00,111.00,150.00,111.00
1703,تربسالين بلس,0,160.00,112.99,0.00,0.00
229,ترنتال 400 ممتد المفعول,1,86.00,60.20,86.00,60.20
1176,تروسبامكسين 20 مجم اقراص,1,80.00,58.80,80.00,58.80
1452,ترويا كير لوسيون 120 مل,1,220.00,160.60,220.00,160.60
669,تريامريكان 1جم حقنه عضل,4,56.00,40.87,224.00,163.48
684,تريبتزول 10مجم,2,30.00,21.89,60.00,43.78
2235,تريبليكسام 5/1.25/5مجم اقراص,1,146.00,106.50,146.00,106.50
676,تريتاس 1.25 مجم اقراص,1,44.00,32.11,44.00,32.11
675,تريتاس 2.5 مجم اقراص,1,54.00,39.41,54.00,39.41
677,تريتاس 5 مجم اقراص,1,76.00,55.47,76.00,55.47
2127,تريتوكانديفاج كريم مهبلي,1,123.00,95.57,123.00,95.57
1475,تريزمي بلسم 400 مل للشعر الكيرلي,1,210.00,150.00,210.00,150.00
288,تريفلوكان اقراص 150 مجم,1,28.00,19.88,28.00,19.88
1601,تكساكورت %0.1 كريم,2,22.00,16.06,44.00,32.12
1677,تكنوسبيرون3مجم اقراص,1,84.00,67.20,84.00,67.20
666,تكنوفيولا 50مجم اقراص,1,70.00,51.09,70.00,51.09
230,تلفاست 120 مجم لحساسيه الانف,1,116.00,84.00,116.00,84.00
693,تلفاست 180مجم اقراص,1,160.00,117.00,160.00,117.00
682,تلفاست شراب,6,50.00,36.49,300.00,218.94
2204,تلفاست مزيل للاحتقان 60/120 مجم اقراص,5,63.00,44.25,315.00,221.25
1738,تمارا كريم كبير,1,30.00,22.49,30.00,22.49
2223,تمبورال 1جم اقراص,1,40.00,28.50,40.00,28.50
1184,تنيفلو كساسين مضاد بكتيرى,1,152.00,98.80,152.00,98.80
941,توبراداكس مرهم,2,42.50,27.62,85.00,55.24
911,توبرادكس  قطره,2,52.00,37.95,104.00,75.90
919,توبرو اكياس,1,130.00,94.89,130.00,94.89
665,توبرين قطره معقم للعين,3,23.00,16.78,69.00,50.34
1591,توبرين مرهم للعين,4,23.00,17.68,92.00,70.72
2267,توبمود 50مجم اقراص,0,30.00,19.20,0.00,0.00
1752,توبوبرازان 20 مجم اقراص,1,100.00,64.00,100.00,64.00
687,توبي جينت ديليكت غسول وجه,1,230.00,167.89,230.00,167.89
2047,توجو سولوستار 3 افلام,0,1416.00,1129.00,0.00,0.00
1942,تورسامولكس 20 مجم اقراص,1,62.00,45.01,62.00,45.01
2005,تورسيريتك 100مجم اقراص,1,261.00,192.95,261.00,192.95
1731,تورسيريتك 20 مجم اقراص,1,123.00,81.18,123.00,81.18
884,توسكان شراب,3,24.00,19.20,72.00,57.60
672,توسيستوب شراب للسعال,3,49.00,35.76,147.00,107.28
219,توسيفان,2,34.00,22.44,68.00,44.88
2091,تولانجو فيت شراب,1,95.00,65.55,95.00,65.55
2287,تولانجو-سليم اقراص,1,270.00,189.00,270.00,189.00
2285,تونادوجيست اقراص,0,198.00,148.12,0.00,0.00
1913,تي 4 -ثيرو 100مجم اقراص,3,58.00,52.50,174.00,157.50
1710,تيبونينا فورت 40مجم اقراص,1,90.00,63.90,90.00,63.90
1489,تيراتيام 1000مجم اقراص,1,288.00,209.83,288.00,209.83
933,تيراميسين مرهم,1,28.00,26.00,28.00,26.00
692,تيربن كريم,1,16.50,12.04,16.50,12.04
220,تيرز جارد,3,39.00,24.00,117.00,72.00
681,تيكانيز بلس بخاخ,1,92.00,67.15,92.00,67.15
698,تيكانيز عادي بخاخ,1,70.00,51.09,70.00,51.09
679,تيليو ايزيس صغير,2,17.50,12.77,35.00,25.54
286,تيمولول %5,3,19.00,15.20,57.00,45.60
686,ثيروكسين 50م 100قرص,4,46.00,33.57,184.00,134.28
1788,ثيروكسين اقراص 100مجم,1,58.00,41.87,58.00,41.87
1954,ثيوتاسيد مركب 300 اقراص,1,168.00,126.33,168.00,126.33
1629,ثيوتاسيد مركب 600 اقراص,1,249.00,191.90,249.00,191.90
1973,ثيوتاسيد600اورجينال اقراص,1,245.00,186.20,245.00,186.20
1984,ثيوتكس فورت 600مجم اقراص,0,255.00,191.20,0.00,0.00
1170,جابابنتين 600 مجم اقراص,1,86.00,70.58,86.00,70.58
1679,جاباليبسي 300مجم اقراص,1,135.00,98.89,135.00,98.89
491,جابتين 100مجم,0,81.00,55.00,0.00,0.00
664,جابتين 300 مجم اقراص,2,126.00,91.97,252.00,183.94
667,جابتين 400مجم اقراص,1,156.00,113.87,156.00,113.87
227,جابيماش 300مجم,1,114.00,67.26,114.00,67.26
1755,جاراميسين 80مجم حقن,0,60.00,45.84,0.00,0.00
609,جاراميسين كريم,2,22.00,15.84,44.00,31.68
730,جاراميسين مرهم,2,22.00,14.30,44.00,28.60
1210,جارنييه غسول للوجه بالفيتامين سي و الليمون 100 م,1,90.00,60.75,90.00,60.75
1211,جارنييه غسول للوجه بالليمون,1,60.00,38.50,60.00,38.50
1638,جاروبرايد 50 مجم اقراص,0,63.00,47.25,0.00,0.00
1844,جاست ريج 50مجم امبول,2,33.00,25.04,66.00,50.08
1782,جاست ريج شراب,2,33.00,23.82,66.00,47.64
216,جاست-ريج 100جم,2,72.00,49.68,144.00,99.36
217,جاست-ريج 200جم,2,84.00,57.46,168.00,114.92
283,جاسترازول 20جم,2,42.40,33.07,84.80,66.14
1181,جاستروتيدين امبول,5,54.00,43.00,270.00,215.00
225,جاسترولوك 40 مجم,1,79.00,51.35,79.00,51.35
724,جاستروموتيل 5مجم/5مللي شراب,3,24.00,15.60,72.00,46.80
690,جاستروموتيل اقراص,1,15.00,10.20,15.00,10.20
857,جافيسكون لحرقة المعده,1,288.00,230.40,288.00,230.40
1967,جاكودان غسول,1,160.00,120.00,160.00,120.00
215,جاناتون,2,90.00,61.20,180.00,122.40
694,جانتوليف 50مجم اقراص,1,60.00,43.79,60.00,43.79
245,جاوتيفيد 40 مجم اقراص,0,90.00,64.80,0.00,0.00
221,جاوتيفيد/80جم,1,123.00,87.33,123.00,87.33
994,جدا اولويز الترا,1,70.00,63.00,70.00,63.00
1860,جرانيتريل 2مجم اقراص,1,300.00,215.90,300.00,215.90
597,جروث فورميلا اطفال,1,249.50,197.10,249.50,197.10
2067,جروث فورميلا كبار شوكولاته,1,245.00,190.10,245.00,190.10
2056,جرينكس سبوتلس كريم,1,25.00,19.17,25.00,19.17
1282,جل فاتيكا انبوبه,1,30.00,23.25,30.00,23.25
2172,جل كعب غزال,1,20.00,15.00,20.00,15.00
1234,جل مان لوك 250م,1,50.00,36.85,50.00,36.85
